size,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
3,39236,45795,33279,32206,34779,36366,34147,34246,34006,33565,35156,34534,34372,35207,35307,34067,34486,34536,33563,33802,33745
4,10310,11849,8913,8756,9130,9760,9329,9099,9249,9127,9232,9423,9587,9294,9436,9210,9197,9417,8974,8995,9165
5,2849,3264,2276,2363,2421,2681,2535,2555,2488,2559,2525,2526,2447,2556,2543,2496,2512,2477,2478,2491,2492
6,774,895,596,559,588,708,641,658,621,626,672,744,668,692,688,651,645,674,659,630,662
7,182,225,141,116,146,170,176,150,177,181,197,198,175,166,168,193,150,202,159,180,170
8,28,44,32,25,38,45,44,52,34,48,46,45,47,43,46,53,49,50,39,68,40
9,17,15,15,6,14,9,6,15,9,19,13,13,8,12,17,8,16,12,5,14,13
10,5,4,3,4,11,1,2,5,5,3,2,2,5,3,2,4,0,5,5,6,3
11,1,3,1,0,2,0,0,2,2,1,0,3,2,1,2,1,1,3,1,1,3
12,1,0,0,1,1,0,0,3,0,0,0,1,1,0,0,0,1,0,0,1,0
13,1,1,0,0,0,0,1,1,0,0,0,2,2,0,1,1,0,0,0,0,0
14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1
17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
